country,region_name,nuts_code,year_week,source,rate_14_day_per_100k
Austria,Tirol,AT33,2020-W41,"Epidemic intelligence, subnational weekly data",196.500619447334
Austria,Tirol,AT33,2020-W42,"Epidemic intelligence, subnational weekly data",305.549850603878
Austria,Tirol,AT33,2020-W43,"Epidemic intelligence, subnational weekly data",493.835339636017
Austria,Tirol,AT33,2020-W44,"Epidemic intelligence, subnational weekly data",739.22923526411
Austria,Tirol,AT33,2020-W45,"Epidemic intelligence, subnational weekly data",1153.43081071412
Austria,Tirol,AT33,2020-W46,"Epidemic intelligence, subnational weekly data",1437.78032476266
Austria,Tirol,AT33,2020-W47,"Epidemic intelligence, subnational weekly data",1339.7287681942
Austria,Tirol,AT33,2020-W48,"Epidemic intelligence, subnational weekly data",1043.45406483328
Austria,Tirol,AT33,2020-W49,"Epidemic intelligence, subnational weekly data",692.323490635414
Austria,Tirol,AT33,2020-W50,"Epidemic intelligence, subnational weekly data",544.053636851485
Austria,Tirol,AT33,2020-W51,"Epidemic intelligence, subnational weekly data",429.704321556105
Austria,Tirol,AT33,2020-W52,"Epidemic intelligence, subnational weekly data",292.829648670673
Austria,Tirol,AT33,2020-W53,"Epidemic intelligence, subnational weekly data",344.505469024321
Austria,Tirol,AT33,2021-W01,"Epidemic intelligence, subnational weekly data",343.842958506966
Austria,Tirol,AT33,2021-W02,"Epidemic intelligence, subnational weekly data",217.568453899206
Austria,Tirol,AT33,2021-W03,"Epidemic intelligence, subnational weekly data",194.910594205683
Austria,Tirol,AT33,2021-W04,"Epidemic intelligence, subnational weekly data",258.776608078653
Austria,Vorarlberg,AT34,2020-W13,"Epidemic intelligence, subnational weekly data",
Austria,Vorarlberg,AT34,2020-W14,"Epidemic intelligence, subnational weekly data",78.8745539529847
Austria,Vorarlberg,AT34,2020-W15,"Epidemic intelligence, subnational weekly data",62.1359026317725
Austria,Vorarlberg,AT34,2020-W16,"Epidemic intelligence, subnational weekly data",29.6730637057852
Austria,Vorarlberg,AT34,2020-W17,"Epidemic intelligence, subnational weekly data",4.56508672396696
Austria,Vorarlberg,AT34,2020-W18,"Epidemic intelligence, subnational weekly data",3.04339114931131
Austria,Vorarlberg,AT34,2020-W19,"Epidemic intelligence, subnational weekly data",2.53615929109275
Austria,Vorarlberg,AT34,2020-W20,"Epidemic intelligence, subnational weekly data",3.04339114931131
Austria,Vorarlberg,AT34,2020-W21,"Epidemic intelligence, subnational weekly data",4.81870265307623
Austria,Vorarlberg,AT34,2020-W22,"Epidemic intelligence, subnational weekly data",3.29700707842058
Austria,Vorarlberg,AT34,2020-W23,"Epidemic intelligence, subnational weekly data",2.28254336198348
Austria,Vorarlberg,AT34,2020-W24,"Epidemic intelligence, subnational weekly data",1.77531150376493
Austria,Vorarlberg,AT34,2020-W25,"Epidemic intelligence, subnational weekly data",0.253615929109276
Austria,Vorarlberg,AT34,2020-W26,"Epidemic intelligence, subnational weekly data",0.760847787327827
Austria,Vorarlberg,AT34,2020-W27,"Epidemic intelligence, subnational weekly data",1.0144637164371
Austria,Vorarlberg,AT34,2020-W28,"Epidemic intelligence, subnational weekly data",1.26807964554638
Austria,Vorarlberg,AT34,2020-W29,"Epidemic intelligence, subnational weekly data",1.77531150376493
Austria,Vorarlberg,AT34,2020-W30,"Epidemic intelligence, subnational weekly data",8.36932566060609
Austria,Vorarlberg,AT34,2020-W31,"Epidemic intelligence, subnational weekly data",10.3982530934803
Austria,Vorarlberg,AT34,2020-W32,"Epidemic intelligence, subnational weekly data",8.36932566060609
Austria,Vorarlberg,AT34,2020-W33,"Epidemic intelligence, subnational weekly data",15.7241876047751
Austria,Vorarlberg,AT34,2020-W34,"Epidemic intelligence, subnational weekly data",20.5428902578513
Austria,Vorarlberg,AT34,2020-W35,"Epidemic intelligence, subnational weekly data",22.064585832507
Austria,Vorarlberg,AT34,2020-W36,"Epidemic intelligence, subnational weekly data",41.0857805157026
Austria,Vorarlberg,AT34,2020-W37,"Epidemic intelligence, subnational weekly data",95.3595893450876
Austria,Vorarlberg,AT34,2020-W38,"Epidemic intelligence, subnational weekly data",129.851355703949
Austria,Vorarlberg,AT34,2020-W39,"Epidemic intelligence, subnational weekly data",108.294001729661
Austria,Vorarlberg,AT34,2020-W40,"Epidemic intelligence, subnational weekly data",109.308465446098
Austria,Vorarlberg,AT34,2020-W41,"Epidemic intelligence, subnational weekly data",149.379782245363
Austria,Vorarlberg,AT34,2020-W42,"Epidemic intelligence, subnational weekly data",267.311189281176
Austria,Vorarlberg,AT34,2020-W43,"Epidemic intelligence, subnational weekly data",535.383226349681
Austria,Vorarlberg,AT34,2020-W44,"Epidemic intelligence, subnational weekly data",822.983689959599
Austria,Vorarlberg,AT34,2020-W45,"Epidemic intelligence, subnational weekly data",1231.30533582553
Austria,Vorarlberg,AT34,2020-W46,"Epidemic intelligence, subnational weekly data",1514.8479445697
Austria,Vorarlberg,AT34,2020-W47,"Epidemic intelligence, subnational weekly data",1242.46443670634
Austria,Vorarlberg,AT34,2020-W48,"Epidemic intelligence, subnational weekly data",797.114865190453
Austria,Vorarlberg,AT34,2020-W49,"Epidemic intelligence, subnational weekly data",594.475737832142
Austria,Vorarlberg,AT34,2020-W50,"Epidemic intelligence, subnational weekly data",483.13834495317
Austria,Vorarlberg,AT34,2020-W51,"Epidemic intelligence, subnational weekly data",379.663045876585
Austria,Vorarlberg,AT34,2020-W52,"Epidemic intelligence, subnational weekly data",339.338113148211
Austria,Vorarlberg,AT34,2020-W53,"Epidemic intelligence, subnational weekly data",371.800952074198
Austria,Vorarlberg,AT34,2021-W01,"Epidemic intelligence, subnational weekly data",365.714169775575
Austria,Vorarlberg,AT34,2021-W02,"Epidemic intelligence, subnational weekly data",253.108697251057
Austria,Vorarlberg,AT34,2021-W03,"Epidemic intelligence, subnational weekly data",203.14635921653
Austria,Vorarlberg,AT34,2021-W04,"Epidemic intelligence, subnational weekly data",320.316918465015
Austria,Wien,AT13,2020-W13,"Epidemic intelligence, subnational weekly data",
Austria,Wien,AT13,2020-W14,"Epidemic intelligence, subnational weekly data",46.3770315643131
Austria,Wien,AT13,2020-W15,"Epidemic intelligence, subnational weekly data",52.1214593376201
Austria,Wien,AT13,2020-W16,"Epidemic intelligence, subnational weekly data",28.0370236275166
Austria,Wien,AT13,2020-W17,"Epidemic intelligence, subnational weekly data",16.7589727698313
Austria,Wien,AT13,2020-W18,"Epidemic intelligence, subnational weekly data",17.0224786309922
Austria,Wien,AT13,2020-W19,"Epidemic intelligence, subnational weekly data",16.7589727698313
Austria,Wien,AT13,2020-W20,"Epidemic intelligence, subnational weekly data",20.1318477926905
Austria,Wien,AT13,2020-W21,"Epidemic intelligence, subnational weekly data",19.9210431037618
Austria,Wien,AT13,2020-W22,"Epidemic intelligence, subnational weekly data",16.7589727698313
Austria,Wien,AT13,2020-W23,"Epidemic intelligence, subnational weekly data",15.9684551863487
Austria,Wien,AT13,2020-W24,"Epidemic intelligence, subnational weekly data",16.1792598752774
Austria,Wien,AT13,2020-W25,"Epidemic intelligence, subnational weekly data",15.1252364306339
Austria,Wien,AT13,2020-W26,"Epidemic intelligence, subnational weekly data",15.8103516696522
Austria,Wien,AT13,2020-W27,"Epidemic intelligence, subnational weekly data",20.0791466204583
Austria,Wien,AT13,2020-W28,"Epidemic intelligence, subnational weekly data",23.4520216433174
Austria,Wien,AT13,2020-W29,"Epidemic intelligence, subnational weekly data",25.2438614992113
Austria,Wien,AT13,2020-W30,"Epidemic intelligence, subnational weekly data",31.8315080282331
Austria,Wien,AT13,2020-W31,"Epidemic intelligence, subnational weekly data",34.1503596064487
Austria,Wien,AT13,2020-W32,"Epidemic intelligence, subnational weekly data",36.6273147013609
Austria,Wien,AT13,2020-W33,"Epidemic intelligence, subnational weekly data",59.078014072267
Austria,Wien,AT13,2020-W34,"Epidemic intelligence, subnational weekly data",88.169061144427
Austria,Wien,AT13,2020-W35,"Epidemic intelligence, subnational weekly data",96.7066510460392
Austria,Wien,AT13,2020-W36,"Epidemic intelligence, subnational weekly data",117.365510561051
Austria,Wien,AT13,2020-W37,"Epidemic intelligence, subnational weekly data",184.981114534931
Austria,Wien,AT13,2020-W38,"Epidemic intelligence, subnational weekly data",221.450325719595
Austria,Wien,AT13,2020-W39,"Epidemic intelligence, subnational weekly data",232.254066027191
Austria,Wien,AT13,2020-W40,"Epidemic intelligence, subnational weekly data",243.110507507019
Austria,Wien,AT13,2020-W41,"Epidemic intelligence, subnational weekly data",283.216099575703
Austria,Wien,AT13,2020-W42,"Epidemic intelligence, subnational weekly data",323.005484610994
Austria,Wien,AT13,2020-W43,"Epidemic intelligence, subnational weekly data",405.957129704436
Austria,Wien,AT13,2020-W44,"Epidemic intelligence, subnational weekly data",510.674358929766
Austria,Wien,AT13,2020-W45,"Epidemic intelligence, subnational weekly data",582.558757854451
Austria,Wien,AT13,2020-W46,"Epidemic intelligence, subnational weekly data",815.339835603963
Austria,Wien,AT13,2020-W47,"Epidemic intelligence, subnational weekly data",803.956382401814
Austria,Wien,AT13,2020-W48,"Epidemic intelligence, subnational weekly data",538.184370834961
Austria,Wien,AT13,2020-W49,"Epidemic intelligence, subnational weekly data",413.019086783547
Austria,Wien,AT13,2020-W50,"Epidemic intelligence, subnational weekly data",380.60786586076
Austria,Wien,AT13,2020-W51,"Epidemic intelligence, subnational weekly data",325.587842050371
Austria,Wien,AT13,2020-W52,"Epidemic intelligence, subnational weekly data",237.418780905944
Austria,Wien,AT13,2020-W53,"Epidemic intelligence, subnational weekly data",239.26332193407
Austria,Wien,AT13,2021-W01,"Epidemic intelligence, subnational weekly data",264.454482261049
Austria,Wien,AT13,2021-W02,"Epidemic intelligence, subnational weekly data",230.936536721386
Austria,Wien,AT13,2021-W03,"Epidemic intelligence, subnational weekly data",187.668874318772
Austria,Wien,AT13,2021-W04,"Epidemic intelligence, subnational weekly data",181.450135995375
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W13,"Epidemic intelligence, subnational weekly data",
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W14,"Epidemic intelligence, subnational weekly data",123.921039422689
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W15,"Epidemic intelligence, subnational weekly data",192.464350072822
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W16,"Epidemic intelligence, subnational weekly data",165.721761883995
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W17,"Epidemic intelligence, subnational weekly data",123.674184762485
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W18,"Epidemic intelligence, subnational weekly data",78.7466366052547
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W19,"Epidemic intelligence, subnational weekly data",47.5606645327453
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W20,"Epidemic intelligence, subnational weekly data",40.0727398398736
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W21,"Epidemic intelligence, subnational weekly data",28.1414312633199
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W22,"Epidemic intelligence, subnational weekly data",23.8626171531075
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W23,"Epidemic intelligence, subnational weekly data",21.311785664327
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W24,"Epidemic intelligence, subnational weekly data",20.3243670235088
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W25,"Epidemic intelligence, subnational weekly data",16.868401780645
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W26,"Epidemic intelligence, subnational weekly data",7.65249446634137
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W27,"Epidemic intelligence, subnational weekly data",10.121041068387
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W28,"Epidemic intelligence, subnational weekly data",17.8558204214632
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W29,"Epidemic intelligence, subnational weekly data",19.8306577030997
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W30,"Epidemic intelligence, subnational weekly data",25.4260300010697
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W31,"Epidemic intelligence, subnational weekly data",55.7068683194958
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W32,"Epidemic intelligence, subnational weekly data",96.5201721399831
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W33,"Epidemic intelligence, subnational weekly data",125.978161591061
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W34,"Epidemic intelligence, subnational weekly data",146.796237934979
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W35,"Epidemic intelligence, subnational weekly data",141.941429617622
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W36,"Epidemic intelligence, subnational weekly data",146.631668161509
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W37,"Epidemic intelligence, subnational weekly data",177.406215800344
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W38,"Epidemic intelligence, subnational weekly data",282.237161500547
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W39,"Epidemic intelligence, subnational weekly data",395.70802030791
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W40,"Epidemic intelligence, subnational weekly data",516.337664261205
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W41,"Epidemic intelligence, subnational weekly data",863.662171169021
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W42,"Epidemic intelligence, subnational weekly data",1350.29499131895
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W43,"Epidemic intelligence, subnational weekly data",1992.52853228448
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W44,"Epidemic intelligence, subnational weekly data",2152.32578232356
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W45,"Epidemic intelligence, subnational weekly data",1425.17423824766
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W46,"Epidemic intelligence, subnational weekly data",738.095434011635
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W47,"Epidemic intelligence, subnational weekly data",445.984086102906
Belgium,"Region De Bruxelles-Capitale 
 Brussels Hoofdstedelijk Gewest",BE1,2020-W48,"Epidemic intelligence, subnational weekly data",300.09298192201
